event_time_ms,open,high,low,close,volume,turnover
1729018800000,2592.17,2597.94,2579.21,2591.32,29014.8,75039696.9055
1729022400000,2591.32,2594.99,2560.83,2570.71,53375.82,137456320.2965
1729026000000,2570.71,2589.62,2567.29,2587.67,23906.41,61634901.2919
1729029600000,2587.67,2602.93,2584.04,2593.41,19982.69,51825460.9783
1729033200000,2593.41,2608.59,2590.44,2606.32,13417.48,34867095.6927
1729036800000,2606.32,2607.8,2595.29,2595.82,9693.64,25205188.0362
1729040400000,2595.82,2624.01,2587.35,2618.51,32996.08,86136125.021
1729044000000,2618.51,2630.0,2616.79,2621.49,21860.27,57374855.9684
1729047600000,2621.49,2622.04,2613.65,2616.24,13186.36,34522398.7807
1729051200000,2616.24,2620.99,2601.47,2613.26,26395.91,68884096.5365
1729054800000,2613.26,2623.99,2611.0,2618.35,12532.2,32804612.2248
1729058400000,2618.35,2621.19,2603.2,2610.23,14711.67,38405595.4764
1729062000000,2610.23,2610.24,2597.75,2606.29,15825.42,41191508.6259
1729065600000,2606.29,2616.5,2604.24,2608.67,18484.88,48274114.6886
1729069200000,2608.67,2622.79,2607.36,2620.05,22450.77,58750437.3121
1729072800000,2620.05,2629.95,2611.93,2615.45,32943.33,86321445.6833
1729076400000,2615.45,2642.13,2608.12,2629.44,64891.21,170601537.3934
1729080000000,2629.44,2647.44,2622.47,2627.36,43082.67,113563889.963
1729083600000,2627.36,2635.36,2600.05,2605.41,54891.38,143491374.2863
1729087200000,2605.41,2645.5,2592.94,2606.16,105974.74,277177421.3631
1729090800000,2606.16,2617.7,2595.96,2606.49,28334.71,73891140.287
1729094400000,2606.49,2619.19,2590.01,2617.64,36746.16,95710016.4358
1729098000000,2617.64,2625.66,2609.55,2619.94,20239.21,52998258.9865
1729101600000,2619.94,2627.4,2615.0,2616.37,13077.02,34269776.4662
1729105200000,2616.37,2618.28,2609.62,2613.5,10781.89,28188209.8973
1729108800000,2613.5,2626.92,2612.96,2616.8,11339.3,29715169.1092
1729112400000,2616.8,2620.86,2607.14,2612.79,10091.35,26374539.7325
1729116000000,2612.79,2624.41,2612.0,2620.41,10706.89,28038366.3443
1729119600000,2620.41,2621.43,2608.04,2610.12,6849.71,17896873.9356
1729123200000,2610.12,2624.06,2609.67,2616.23,10386.96,27189996.3064
1729126800000,2616.23,2642.63,2609.0,2642.14,31248.43,82168827.6507
1729130400000,2642.14,2642.86,2616.24,2623.77,15996.86,42071937.4078
1729134000000,2623.77,2644.77,2622.25,2640.1,17735.91,46750237.4021
1729137600000,2640.1,2647.84,2625.0,2626.77,26043.76,68671141.1457
1729141200000,2626.77,2638.0,2624.28,2625.61,12959.85,34098404.0985
1729144800000,2625.61,2635.69,2618.07,2624.37,21535.39,56553526.2654
1729148400000,2624.37,2629.04,2619.75,2627.59,14762.9,38743984.4833
1729152000000,2627.59,2629.87,2613.78,2625.53,17760.62,46549981.0508
1729155600000,2625.53,2626.79,2614.53,2615.6,11427.49,29935175.152
1729159200000,2615.6,2618.77,2598.0,2613.14,33810.03,88186979.024
1729162800000,2613.14,2616.78,2595.0,2596.6,26564.94,69137476.3881
1729166400000,2596.6,2613.44,2593.45,2613.18,21385.46,55716294.7776
1729170000000,2613.18,2616.22,2591.47,2598.65,41357.37,107717692.5092
1729173600000,2598.65,2608.48,2581.8,2606.71,68685.08,178168303.3436
1729177200000,2606.71,2632.46,2599.26,2630.15,64280.02,168414664.8987
1729180800000,2630.15,2630.72,2605.2,2611.97,39869.93,104228841.288
1729184400000,2611.97,2618.5,2599.49,2604.73,34751.9,90633592.2129
1729188000000,2604.73,2605.59,2573.54,2585.38,86065.54,222698024.988
1729191600000,2585.38,2597.71,2581.42,2594.39,15469.2,40072405.6869
1729195200000,2594.39,2606.88,2593.2,2597.04,15563.52,40468133.3634
1729198800000,2597.04,2605.44,2596.4,2602.75,6890.86,17930372.1559
1729202400000,2602.75,2614.46,2602.75,2611.94,11885.97,30992369.54
1729206000000,2611.94,2612.24,2600.13,2604.82,11621.74,30271635.0052
1729209600000,2604.82,2607.69,2595.15,2596.2,12210.09,31758318.5137
1729213200000,2596.2,2651.3,2595.67,2643.37,56487.4,148611599.9905
1729216800000,2643.37,2645.72,2627.53,2633.02,30388.98,80067436.3508
1729220400000,2633.02,2633.7,2607.4,2608.91,32096.37,84086453.3871
1729224000000,2608.91,2621.5,2608.0,2614.83,25478.72,66634358.3684
1729227600000,2614.83,2627.68,2611.83,2626.8,13165.36,34501004.7846
1729231200000,2626.8,2638.48,2624.15,2626.55,29459.0,77484173.9619
1729234800000,2626.55,2645.18,2624.31,2643.86,28803.41,75897677.254
1729238400000,2643.86,2650.0,2634.37,2637.53,40554.95,107140175.8223
1729242000000,2637.53,2638.83,2620.2,2623.88,24059.93,63237404.793
1729245600000,2623.88,2630.66,2622.98,2626.49,10681.93,28063421.5098
1729249200000,2626.49,2632.78,2620.0,2621.2,14069.34,36944214.5585
1729252800000,2621.2,2624.04,2611.82,2615.62,20315.93,53163516.2474
1729256400000,2615.62,2628.93,2611.0,2626.94,46558.2,121950948.4711
1729260000000,2626.94,2645.76,2616.19,2641.36,72221.57,190248505.9025
1729263600000,2641.36,2664.0,2636.22,2652.2,79539.49,210932669.0447
1729267200000,2652.2,2656.38,2628.65,2651.44,57418.28,151704020.5715
1729270800000,2651.44,2656.16,2639.15,2646.29,21303.35,56414760.3625
1729274400000,2646.29,2675.99,2640.76,2663.37,45556.14,121344980.8498
1729278000000,2663.37,2667.97,2647.95,2650.65,25129.35,66775294.4724
1729281600000,2650.65,2651.4,2640.71,2642.83,20835.27,55128027.6538
1729285200000,2642.83,2647.84,2635.83,2641.76,12592.98,33272746.2695
1729288800000,2641.76,2642.0,2632.35,2635.6,12866.15,33930544.5277
1729292400000,2635.6,2643.89,2634.99,2641.58,9548.66,25205695.3279
1729296000000,2641.58,2642.59,2635.07,2638.96,6870.56,18131122.4585
1729299600000,2638.96,2645.37,2634.3,2635.3,9437.45,24906727.4997
1729303200000,2635.3,2647.71,2634.53,2646.21,6381.66,16850278.7705
1729306800000,2646.21,2663.15,2645.01,2645.95,21396.31,56802334.9983
1729310400000,2645.95,2650.2,2639.9,2639.99,13394.79,35429651.4966
1729314000000,2639.99,2647.39,2639.99,2646.53,5733.6,15165520.9012
1729317600000,2646.53,2646.95,2641.9,2643.51,5655.59,14954568.9527
1729321200000,2643.51,2644.37,2636.99,2640.29,10891.59,28753951.1889
1729324800000,2640.29,2647.71,2640.28,2645.2,6869.5,18163648.287
1729328400000,2645.2,2648.34,2643.55,2645.5,6164.39,16309649.6811
1729332000000,2645.5,2646.38,2639.0,2639.16,8436.94,22291882.2056
1729335600000,2639.16,2643.8,2630.36,2630.84,14468.38,38155665.2878
1729339200000,2630.84,2641.52,2630.4,2639.69,8659.78,22836040.1951
1729342800000,2639.69,2639.95,2634.22,2635.54,5226.58,13779867.8204
1729346400000,2635.54,2651.94,2635.54,2649.65,15118.66,40001344.9274
1729350000000,2649.65,2654.0,2640.54,2645.3,16554.95,43827903.5449
1729353600000,2645.3,2645.63,2636.08,2636.82,8563.08,22615111.9085
1729357200000,2636.82,2643.68,2636.54,2641.0,6771.46,17880659.1669
1729360800000,2641.0,2644.72,2638.48,2641.62,3905.54,10318073.9148
1729364400000,2641.62,2647.0,2638.54,2641.13,5152.63,13620680.0756
1729368000000,2641.13,2648.6,2641.0,2644.35,4516.49,11949762.2415
1729371600000,2644.35,2649.84,2642.54,2642.74,5128.65,13577560.5845
1729375200000,2642.74,2653.52,2640.58,2650.53,7972.55,21100998.4665
1729378800000,2650.53,2655.58,2647.23,2648.18,6413.55,17001452.284
1729382400000,2648.18,2653.33,2641.39,2642.56,7389.73,19556529.8816
1729386000000,2642.56,2643.52,2637.81,2639.72,5144.68,13584061.8798
1729389600000,2639.72,2645.49,2635.72,2638.41,5649.47,14915349.3776
1729393200000,2638.41,2641.74,2635.0,2640.05,4699.58,12398739.3184
1729396800000,2640.05,2646.43,2637.94,2641.55,4200.45,11097371.2691
1729400400000,2641.55,2646.0,2639.8,2640.35,5165.0,13651180.6478
1729404000000,2640.35,2651.89,2638.24,2650.45,7265.22,19217077.5408
1729407600000,2650.45,2650.53,2644.38,2645.89,6449.87,17076392.7586
1729411200000,2645.89,2651.49,2642.64,2645.89,8174.99,21643651.1761
1729414800000,2645.89,2649.75,2642.98,2648.53,6219.1,16458725.2264
1729418400000,2648.53,2651.01,2645.41,2645.83,5311.86,14069211.6556
1729422000000,2645.83,2650.59,2645.82,2649.3,3634.71,9626777.2846
1729425600000,2649.3,2655.72,2643.28,2644.59,20173.33,53472051.8531
1729429200000,2644.59,2661.59,2641.34,2660.7,23417.3,62120909.8989
1729432800000,2660.7,2720.3,2660.7,2710.73,123582.37,333281612.5477
1729436400000,2710.73,2714.0,2684.9,2706.35,53326.39,143814224.9171
1729440000000,2706.35,2709.98,2691.66,2692.3,23134.83,62462362.0387
1729443600000,2692.3,2697.9,2686.01,2694.6,17584.73,47327512.8065
1729447200000,2694.6,2706.67,2694.57,2701.8,15466.26,41787098.0208
1729450800000,2701.8,2702.51,2691.98,2699.65,9297.58,25074346.2516
1729454400000,2699.65,2718.27,2696.61,2711.5,24572.13,66579079.6108
1729458000000,2711.5,2720.0,2704.04,2715.38,92321.44,250274862.8705
1729461600000,2715.38,2760.5,2714.29,2747.79,191386.93,524016193.0101
1729465200000,2747.79,2755.0,2741.19,2747.16,44773.97,123045754.3909
1729468800000,2747.16,2770.67,2742.06,2746.78,51183.42,141085295.7407
1729472400000,2746.78,2761.85,2743.14,2745.85,25756.91,70833894.7914
1729476000000,2745.85,2749.0,2729.12,2732.28,31459.77,86192865.3113
1729479600000,2732.28,2739.41,2726.25,2734.53,21441.1,58626794.5925
1729483200000,2734.53,2740.56,2728.43,2739.2,15491.92,42350299.8952
1729486800000,2739.2,2745.38,2734.17,2736.01,11985.17,32831936.5697
1729490400000,2736.01,2744.0,2725.12,2728.21,17088.34,46761521.5415
1729494000000,2728.21,2735.43,2722.16,2722.72,26362.53,71943142.8364
1729497600000,2722.72,2730.14,2715.0,2716.07,26742.05,72797936.4089
1729501200000,2716.07,2721.2,2701.33,2713.8,37602.91,101927649.4984
1729504800000,2713.8,2718.01,2705.15,2705.83,19776.68,53643570.4368
1729508400000,2705.83,2713.87,2701.72,2705.01,19704.48,53351283.9208
1729512000000,2705.01,2711.6,2688.0,2697.7,36316.08,97937494.8759
1729515600000,2697.7,2700.6,2662.15,2672.58,111402.05,298441088.9055
1729519200000,2672.58,2686.48,2658.49,2672.43,80602.34,215295230.7413
1729522800000,2672.43,2680.63,2659.8,2680.17,42587.11,113667798.2531
1729526400000,2680.17,2680.2,2655.2,2671.75,37173.32,99081888.1175
1729530000000,2671.75,2684.0,2671.21,2672.77,27738.8,74274686.4114
1729533600000,2672.77,2673.99,2657.84,2666.69,27470.6,73209393.2848
1729537200000,2666.69,2684.98,2666.67,2679.95,23466.81,62825596.4437
1729540800000,2679.95,2681.6,2672.1,2676.01,13001.56,34802202.1926
1729544400000,2676.01,2681.9,2671.9,2675.53,10318.56,27618002.7309
1729548000000,2675.53,2683.99,2672.41,2676.95,12714.13,34055682.8081
1729551600000,2676.95,2676.95,2664.73,2666.25,18663.76,49824523.021
1729555200000,2666.25,2671.51,2610.53,2637.43,127908.4,337217411.0853
1729558800000,2637.43,2649.95,2626.06,2646.67,36617.57,96648493.9966
1729562400000,2646.67,2656.42,2632.5,2636.3,29928.78,79206811.5111
1729566000000,2636.3,2645.79,2634.44,2644.33,15309.01,40448686.9111
1729569600000,2644.33,2644.33,2634.58,2640.41,12078.19,31884784.5889
1729573200000,2640.41,2650.99,2638.09,2646.46,13714.38,36281024.9425
1729576800000,2646.46,2659.91,2646.45,2653.71,25501.51,67703943.0928
1729580400000,2653.71,2658.46,2645.2,2646.53,14724.98,39057514.2754
1729584000000,2646.53,2649.09,2627.05,2629.52,47482.03,125176640.9166
1729587600000,2629.52,2634.34,2612.22,2622.17,55128.0,144534799.5659
1729591200000,2622.17,2634.97,2619.7,2632.4,25277.95,66443781.8027
1729594800000,2632.4,2639.88,2630.9,2632.37,19488.26,51350517.0411
1729598400000,2632.37,2645.24,2617.2,2621.8,53753.53,141404249.787
1729602000000,2621.8,2632.98,2605.37,2620.73,64610.86,169214301.7687
1729605600000,2620.73,2641.0,2613.11,2638.38,92179.09,242453415.4534
1729609200000,2638.38,2641.66,2614.86,2624.0,54716.84,143647507.3238
1729612800000,2624.0,2627.75,2606.16,2606.73,42165.14,110240292.542
1729616400000,2606.73,2627.8,2606.0,2624.36,25573.65,66966437.0723
1729620000000,2624.36,2631.41,2620.34,2621.92,16579.59,43543118.8018
1729623600000,2621.92,2633.32,2620.66,2627.39,10952.9,28798604.0166
1729627200000,2627.39,2634.89,2625.72,2633.32,11110.95,29230764.1138
1729630800000,2633.32,2636.0,2629.23,2633.57,9848.29,25932442.7281
1729634400000,2633.57,2643.32,2630.64,2635.14,31013.6,81793090.9703
1729638000000,2635.14,2638.23,2616.51,2621.92,21639.74,56839143.2719
1729641600000,2621.92,2627.38,2610.76,2613.13,28714.0,75153604.1131
1729645200000,2613.13,2624.79,2612.79,2622.95,9858.64,25829782.9485
1729648800000,2622.95,2623.67,2609.09,2611.94,17565.16,45934722.2247
1729652400000,2611.94,2616.69,2599.53,2615.62,36613.56,95466393.032
1729656000000,2615.62,2619.0,2609.13,2616.59,13607.9,35577701.5107
1729659600000,2616.59,2619.12,2609.09,2614.2,9185.77,24018573.84
1729663200000,2614.2,2624.0,2610.0,2611.16,12828.91,33587302.9904
1729666800000,2611.16,2615.65,2601.13,2601.68,26874.94,70074399.3091
1729670400000,2601.68,2607.42,2568.78,2574.99,100552.8,260311628.146
1729674000000,2574.99,2581.39,2561.95,2578.74,59326.08,152594643.4375
1729677600000,2578.74,2588.0,2576.73,2580.74,21717.22,56067291.9788
1729681200000,2580.74,2586.69,2576.61,2580.18,15032.37,38808514.3721
1729684800000,2580.18,2582.5,2555.02,2570.44,75062.47,192834257.168
1729688400000,2570.44,2586.36,2567.15,2580.87,30254.58,78016014.0489
1729692000000,2580.87,2581.77,2559.35,2562.45,35835.51,92085618.1095
1729695600000,2562.45,2564.13,2528.36,2539.38,104601.29,266173836.6124
1729699200000,2539.38,2542.08,2484.54,2491.25,161131.02,404417591.8287
1729702800000,2491.25,2511.86,2483.9,2495.5,92192.07,230273987.0893
1729706400000,2495.5,2496.54,2444.0,2490.12,189143.32,467914029.0508
1729710000000,2490.12,2514.72,2487.52,2511.6,79339.01,198533999.6546
1729713600000,2511.6,2518.36,2505.4,2514.4,33771.58,84884462.3469
1729717200000,2514.4,2514.62,2500.53,2503.56,24384.11,61109432.8003
1729720800000,2503.56,2514.55,2502.25,2509.91,13778.63,34556371.2834
1729724400000,2509.91,2527.63,2507.4,2523.61,30587.66,77093468.7112
1729728000000,2523.61,2549.52,2508.35,2549.32,38746.05,97991357.0174
1729731600000,2549.32,2560.6,2536.99,2544.72,37864.67,96457573.6185
1729735200000,2544.72,2557.4,2539.0,2555.37,20247.43,51627064.0797
1729738800000,2555.37,2557.83,2544.0,2544.0,11953.06,30498100.5404
1729742400000,2544.0,2554.69,2539.81,2552.66,16132.64,41079524.2737
1729746000000,2552.66,2559.43,2550.2,2556.19,18630.79,47602249.646
1729749600000,2556.19,2561.78,2546.01,2547.33,20889.65,53372267.5469
1729753200000,2547.33,2554.74,2541.76,2543.61,15181.84,38697944.2901
1729756800000,2543.61,2550.64,2518.01,2518.76,31068.04,78680830.9532
1729760400000,2518.76,2527.68,2507.27,2520.2,40846.94,102831443.8858
1729764000000,2520.2,2534.36,2519.45,2525.16,14747.84,37271128.605
1729767600000,2525.16,2532.8,2520.8,2528.68,13459.47,34029411.6456
1729771200000,2528.68,2539.48,2525.45,2529.6,23527.48,59560150.6193
1729774800000,2529.6,2545.0,2524.15,2535.22,53193.13,134792062.2421
1729778400000,2535.22,2536.91,2511.43,2524.28,56053.43,141458848.1564
1729782000000,2524.28,2535.38,2519.14,2524.79,22553.57,57001554.3445
1729785600000,2524.79,2529.11,2505.42,2517.72,31218.46,78592255.1964
1729789200000,2517.72,2527.0,2509.5,2520.89,12908.82,32509326.3379
1729792800000,2520.89,2531.74,2519.36,2526.23,15918.96,40216749.5249
1729796400000,2526.23,2541.2,2521.63,2538.98,41322.84,104748769.279
1729800000000,2538.98,2539.67,2525.65,2537.29,31719.86,80344849.4553
1729803600000,2537.29,2560.48,2536.32,2538.05,55787.38,142167249.7979
1729807200000,2538.05,2547.1,2529.8,2532.5,18906.01,47984855.2346
1729810800000,2532.5,2536.92,2528.3,2535.23,11248.58,28483061.1838
1729814400000,2535.23,2538.76,2520.01,2524.24,26985.38,68222330.4613
1729818000000,2524.24,2526.53,2513.25,2518.82,16423.14,41371753.0479
1729821600000,2518.82,2523.8,2508.46,2521.81,17807.8,44802727.9967
1729825200000,2521.81,2531.36,2519.52,2521.05,13759.13,34755029.0628
1729828800000,2521.05,2521.93,2487.48,2491.29,52515.67,131255920.1891
1729832400000,2491.29,2501.62,2484.31,2494.02,34491.6,85972619.7403
1729836000000,2494.02,2499.85,2487.4,2490.0,20305.35,50637902.549
1729839600000,2490.0,2495.98,2460.94,2483.19,75251.53,186249677.3086
1729843200000,2483.19,2519.0,2475.99,2516.84,92288.27,230629094.155
1729846800000,2516.84,2542.9,2514.2,2538.86,60314.67,152576558.7571
1729850400000,2538.86,2545.21,2531.11,2541.7,29310.35,74415195.6073
1729854000000,2541.7,2546.84,2536.67,2544.49,24211.07,61549550.5084
1729857600000,2544.49,2553.7,2536.04,2538.08,33641.48,85605044.0645
1729861200000,2538.08,2556.3,2524.44,2551.79,63969.01,162433516.2561
1729864800000,2551.79,2566.49,2535.02,2544.17,96972.24,247537719.5939
1729868400000,2544.17,2557.29,2507.59,2524.04,86002.92,217607022.9551
1729872000000,2524.04,2536.3,2510.31,2531.2,52732.82,133286707.2188
1729875600000,2531.2,2534.8,2476.5,2485.35,100950.35,252546683.7704
1729879200000,2485.35,2512.37,2453.76,2481.6,206569.79,513522199.3141
1729882800000,2481.6,2488.56,2470.0,2475.19,69739.05,172823191.3993
1729886400000,2475.19,2491.31,2466.36,2479.8,46715.89,115688622.6634
1729890000000,2479.8,2495.38,2477.35,2494.27,22905.91,56963967.9017
1729893600000,2494.27,2496.0,2461.04,2462.68,40794.52,101188547.9921
1729897200000,2462.68,2465.4,2380.81,2439.5,276128.48,667320680.2414
1729900800000,2439.5,2450.03,2428.57,2442.72,81909.19,199837247.2828
1729904400000,2442.72,2448.0,2434.29,2441.75,17514.81,42742462.5258
1729908000000,2441.75,2457.64,2431.2,2443.67,26731.09,65332109.2072
1729911600000,2443.67,2456.66,2437.89,2451.27,17485.54,42802766.1281
1729915200000,2451.27,2460.74,2450.06,2458.96,14296.6,35117234.8728
1729918800000,2458.96,2474.76,2458.56,2470.63,22683.39,55956677.1361
1729922400000,2470.63,2478.69,2462.52,2472.36,18825.78,46517382.2838
1729926000000,2472.36,2474.91,2462.69,2464.25,18275.25,45103950.7991
1729929600000,2464.25,2473.6,2463.23,2470.41,13125.81,32411530.0536
1729933200000,2470.41,2478.19,2464.08,2464.64,15214.22,37595279.9737
1729936800000,2464.64,2473.95,2464.04,2468.01,12898.08,31849087.375
1729940400000,2468.01,2474.41,2462.21,2471.57,14783.67,36488978.3362
1729944000000,2471.57,2477.81,2469.94,2470.56,14138.02,34964897.9622
1729947600000,2470.56,2475.29,2463.13,2464.22,19545.13,48254054.1915
1729951200000,2464.22,2467.12,2440.84,2445.25,41396.39,101593343.1366
1729954800000,2445.25,2461.56,2442.02,2456.35,25924.71,63606807.4893
1729958400000,2456.35,2474.56,2454.45,2470.6,18626.76,45911765.4109
1729962000000,2470.6,2482.45,2469.83,2478.4,24022.1,59500791.5666
1729965600000,2478.4,2486.8,2476.67,2479.81,19122.92,47457516.5875
1729969200000,2479.81,2487.6,2479.59,2486.01,16966.62,42130528.9934
1729972800000,2486.01,2507.49,2483.64,2489.85,41270.98,103070940.3664
1729976400000,2489.85,2492.65,2484.31,2487.53,14215.36,35360490.0963
1729980000000,2487.53,2490.41,2484.68,2485.8,6593.74,16400272.7848
1729983600000,2485.8,2487.38,2480.71,2481.66,9798.78,24338579.329
1729987200000,2481.66,2482.75,2473.74,2475.59,10432.27,25856433.1688
1729990800000,2475.59,2480.0,2469.68,2476.68,12318.58,30480788.4689
1729994400000,2476.68,2479.65,2471.24,2472.21,6987.41,17300152.4108
1729998000000,2472.21,2484.13,2468.56,2483.76,9119.18,22588368.8535
1730001600000,2483.76,2486.35,2477.39,2478.6,9952.2,24699891.2987
1730005200000,2478.6,2484.56,2477.76,2481.6,6795.31,16858116.6853
1730008800000,2481.6,2481.6,2476.71,2479.34,5794.16,14361918.9182
1730012400000,2479.34,2483.03,2478.36,2479.92,6616.45,16409397.8952
1730016000000,2479.92,2483.4,2474.52,2474.65,11523.96,28561151.1233
1730019600000,2474.65,2474.65,2465.26,2470.6,19688.43,48608524.6626
1730023200000,2470.6,2474.04,2464.6,2467.0,11284.25,27857523.0966
1730026800000,2467.0,2471.16,2463.22,2468.5,8754.22,21603109.1065
1730030400000,2468.5,2482.08,2468.49,2474.94,21530.4,53332977.0237
1730034000000,2474.94,2503.06,2474.65,2483.8,45812.73,114095320.466
1730037600000,2483.8,2493.87,2481.0,2492.64,14457.04,35981127.5861
1730041200000,2492.64,2506.09,2490.5,2501.43,23524.72,58750767.7863
1730044800000,2501.43,2506.97,2491.49,2501.24,16376.19,40918864.348
1730048400000,2501.24,2510.8,2495.48,2497.0,18857.43,47191241.2877
1730052000000,2497.0,2497.98,2485.11,2486.92,15683.45,39052029.5063
1730055600000,2486.92,2495.64,2484.17,2493.86,11164.57,27807115.3887
1730059200000,2493.86,2496.2,2490.26,2490.98,9685.9,24144193.3727
1730062800000,2490.98,2521.34,2489.16,2510.61,27917.0,70026362.1968
1730066400000,2510.61,2527.62,2510.61,2513.3,25933.17,65355345.6009
1730070000000,2513.3,2522.78,2506.38,2507.26,12436.04,31266727.3246
1730073600000,2507.26,2511.94,2497.72,2499.04,19394.0,48575410.7083
1730077200000,2499.04,2503.59,2491.01,2491.07,13429.44,33529982.6304
1730080800000,2491.07,2495.13,2486.75,2489.05,16644.46,41448318.2793
1730084400000,2489.05,2494.52,2470.01,2476.39,31987.29,79347090.3143
1730088000000,2476.39,2485.43,2472.0,2485.15,16100.33,39921717.4393
1730091600000,2485.15,2489.98,2473.16,2485.43,14445.69,35859595.1282
1730095200000,2485.43,2490.69,2481.12,2490.68,10725.53,26658501.5636
1730098800000,2490.68,2526.82,2490.0,2510.97,70341.31,176913374.7143
1730102400000,2510.97,2520.89,2509.27,2512.39,24340.29,61181086.0088
1730106000000,2512.39,2542.09,2504.54,2541.66,40891.02,103198883.4012
1730109600000,2541.66,2544.8,2528.36,2530.44,41430.03,105080636.1676
1730113200000,2530.44,2531.63,2524.99,2526.55,17026.84,43045322.9702
1730116800000,2526.55,2536.4,2516.01,2526.34,47783.53,120699793.807
1730120400000,2526.34,2533.03,2510.69,2512.69,39399.08,99433132.7829
1730124000000,2512.69,2535.83,2508.22,2525.21,45416.4,114466404.5314
1730127600000,2525.21,2525.63,2496.92,2499.76,41789.68,104881474.5598
1730131200000,2499.76,2515.0,2493.48,2503.72,36318.09,91046880.5565
1730134800000,2503.72,2514.51,2487.21,2500.27,45122.47,112804246.2212
1730138400000,2500.27,2511.62,2488.0,2504.51,25310.45,63260433.2323
1730142000000,2504.51,2523.87,2497.01,2505.78,76883.71,193069268.8375
1730145600000,2505.78,2516.4,2504.03,2516.35,15467.38,38834647.4666
1730149200000,2516.35,2548.67,2515.01,2543.79,45743.02,115917743.8584
1730152800000,2543.79,2594.83,2543.5,2568.54,126784.84,326238093.4787
1730156400000,2568.54,2577.6,2562.34,2566.79,27871.15,71617331.4801
1730160000000,2566.79,2587.27,2560.6,2582.9,25525.31,65701831.2145
1730163600000,2582.9,2596.71,2577.22,2582.52,38214.6,98801583.613
1730167200000,2582.52,2632.03,2578.7,2612.58,102986.14,269084231.9357
1730170800000,2612.58,2623.41,2605.03,2607.78,31290.64,81797178.6118
1730174400000,2607.78,2622.0,2607.78,2621.72,21308.25,55785332.2822
1730178000000,2621.72,2626.78,2616.65,2617.64,15343.6,40206561.7437
1730181600000,2617.64,2624.8,2617.11,2620.85,12031.76,31533538.1301
1730185200000,2620.85,2621.96,2608.09,2613.27,23285.28,60866643.0683
1730188800000,2613.27,2630.74,2612.62,2621.74,19291.24,50587593.9597
1730192400000,2621.74,2628.18,2620.15,2624.41,12206.7,32028712.0971
1730196000000,2624.41,2639.19,2619.24,2631.27,30806.75,81058343.6028
1730199600000,2631.27,2635.0,2623.3,2631.3,27649.03,72710600.0483
1730203200000,2631.3,2633.8,2615.99,2617.8,23457.44,61552492.3058
1730206800000,2617.8,2639.67,2610.53,2637.27,54456.54,142995720.016
1730210400000,2637.27,2645.56,2617.42,2630.57,61713.49,162438005.7329
1730214000000,2630.57,2651.53,2622.51,2648.81,62894.23,165878952.9047
1730217600000,2648.81,2674.17,2642.5,2669.58,80588.69,213812044.3543
1730221200000,2669.58,2682.67,2654.36,2656.0,55598.71,148408068.5352
1730224800000,2656.0,2667.45,2644.6,2666.22,49843.63,132385560.9729
1730228400000,2666.22,2676.88,2622.1,2624.4,107464.83,284462436.1082
1730232000000,2624.4,2629.19,2606.37,2620.64,65108.77,170413996.1908
1730235600000,2620.64,2630.79,2616.73,2622.38,19141.09,50199332.4097
1730239200000,2622.38,2649.25,2620.55,2637.14,34124.63,89994014.2591
1730242800000,2637.14,2640.6,2631.0,2639.27,11422.24,30105848.1235
1730246400000,2639.27,2642.92,2616.22,2621.61,27889.5,73308459.0815
1730250000000,2621.61,2628.4,2600.13,2626.29,47034.21,122857874.6977
1730253600000,2626.29,2642.91,2624.4,2628.58,29249.11,77052249.7964
1730257200000,2628.58,2652.52,2628.18,2642.56,29310.93,77373539.7331
1730260800000,2642.56,2647.73,2636.74,2641.41,11773.69,31112618.9717
1730264400000,2641.41,2656.21,2641.2,2654.1,23180.42,61350591.5307
1730268000000,2654.1,2686.49,2653.99,2658.48,52200.91,139526012.9952
1730271600000,2658.48,2675.66,2658.18,2670.24,34310.01,91542009.0814
1730275200000,2670.24,2683.88,2663.5,2664.55,25804.71,68979148.6986
1730278800000,2664.55,2696.01,2663.55,2693.9,81241.86,218215815.8014
1730282400000,2693.9,2698.62,2682.16,2683.58,47461.33,127655360.9738
1730286000000,2683.58,2684.0,2658.54,2660.67,59128.19,157875655.2987
1730289600000,2660.67,2694.4,2653.84,2687.77,63810.43,170387772.5245
1730293200000,2687.77,2704.4,2671.82,2698.5,128202.84,345018173.6548
1730296800000,2698.5,2724.61,2698.12,2710.6,124123.93,336934204.9454
1730300400000,2710.6,2714.0,2670.31,2683.8,85878.79,230809323.7593
1730304000000,2683.8,2697.86,2675.56,2689.0,38471.94,103335052.7288
1730307600000,2689.0,2689.7,2662.47,2675.0,40613.09,108657111.2559
1730311200000,2675.0,2683.84,2663.97,2667.6,23322.33,62348157.5594
1730314800000,2667.6,2669.48,2653.43,2655.54,26503.3,70549297.5678
1730318400000,2655.54,2681.14,2636.1,2680.8,151334.85,402878223.5969
1730322000000,2680.8,2687.52,2645.03,2660.95,48046.74,128068708.7671
1730325600000,2660.95,2668.46,2648.88,2660.79,18613.63,49482087.2841
1730329200000,2660.79,2671.89,2657.58,2659.99,13611.89,36269388.6612
1730332800000,2659.99,2666.93,2655.67,2659.94,12827.46,34124009.2675
1730336400000,2659.94,2670.22,2637.89,2664.01,36025.19,95567326.8903
1730340000000,2664.01,2669.17,2650.05,2664.0,17592.38,46796884.9478
